iter	Logloss
1507	0.04954319769
1508	0.04950182541
1509	0.04944264788
1510	0.04939810633
1511	0.04935524166
1512	0.04930356981
1513	0.04927204898
1514	0.04923452132
1515	0.0491825078
1516	0.04915055646
1517	0.04910498006
1518	0.04905091549
1519	0.04900699038
1520	0.0489900113
1521	0.04896900023
1522	0.04892395556
1523	0.04889030429
1524	0.04881963807
1525	0.04877761195
1526	0.04873233705
1527	0.04867862951
1528	0.04863377296
1529	0.04860824427
1530	0.04856695314
1531	0.04852990423
1532	0.04849688142
1533	0.04845571711
1534	0.04842062111
1535	0.04838309806
1536	0.04835022086
1537	0.04831168926
1538	0.04828350354
1539	0.04825628572
1540	0.04822733387
1541	0.04819592014
1542	0.04814917467
1543	0.04809438162
1544	0.04805057939
1545	0.04801021457
1546	0.04796801591
1547	0.04791747953
1548	0.04788660251
1549	0.04783035121
1550	0.04778422765
1551	0.04773267551
1552	0.04769691606
1553	0.04765206063
1554	0.04759800159
1555	0.04756817662
1556	0.04754287241
1557	0.04750141055
1558	0.04745680132
1559	0.04742146523
1560	0.04737891113
1561	0.04735696357
1562	0.04732966407
1563	0.04729544659
1564	0.04725159409
1565	0.04722280605
1566	0.04719648299
1567	0.04715395488
1568	0.04711537414
1569	0.04707265403
1570	0.04702552827
1571	0.04699013465
1572	0.04695033012
1573	0.04691911748
1574	0.04687051751
1575	0.04683958859
1576	0.04680340264
1577	0.04676450173
1578	0.04672220807
1579	0.04666809779
1580	0.0466244808
1581	0.0465850659
1582	0.04654997442
1583	0.04651134675
1584	0.04648299321
1585	0.04646157509
1586	0.04642422357
1587	0.04639225972
1588	0.04635642623
1589	0.04630873958
1590	0.04627968936
1591	0.04623403657
1592	0.04618345883
1593	0.04614729449
1594	0.04613544807
1595	0.04610007846
1596	0.04605755201
1597	0.04601757335
1598	0.04598319919
1599	0.04594923542
1600	0.04589340836
1601	0.04585722314
1602	0.04581081236
1603	0.04578099537
1604	0.04573367288
1605	0.0456918486
1606	0.04566438532
1607	0.04562239263
1608	0.04558892287
1609	0.04556179804
1610	0.04553314662
1611	0.04549006036
1612	0.0454526535
1613	0.04541238549
1614	0.04537694789
1615	0.04535636337
1616	0.04532726625
1617	0.04529509633
1618	0.04525500155
1619	0.04522730906
1620	0.04519666624
1621	0.04516393234
1622	0.04513829364
1623	0.04510691614
1624	0.04508285822
1625	0.04502558245
1626	0.04500251544
1627	0.04495774419
1628	0.04492442415
1629	0.04487526425
1630	0.04484704442
1631	0.04481566068
1632	0.0447736672
1633	0.04473555868
1634	0.04468431369
1635	0.04466412199
1636	0.04463052379
1637	0.04459619005
1638	0.04454596377
1639	0.04450895348
1640	0.04448052288
1641	0.0444382391
1642	0.04440035683
1643	0.04434728112
1644	0.04428879853
1645	0.04424528526
1646	0.04420855167
1647	0.04416351127
1648	0.04412555241
1649	0.04410094893
1650	0.04406223404
1651	0.04402879625
1652	0.043996373
1653	0.04396945322
1654	0.04393094936
1655	0.04389570639
1656	0.0438688664
1657	0.04384074575
1658	0.04381131643
1659	0.04377852461
1660	0.04374925523
1661	0.04371754193
1662	0.04369014613
1663	0.04366098086
1664	0.04361859558
1665	0.04360338402
1666	0.04356130683
1667	0.04353198149
1668	0.04348639478
1669	0.04345560006
1670	0.04342716499
1671	0.04339602217
1672	0.0433608012
1673	0.04331879359
1674	0.04329573221
1675	0.04326218633
1676	0.04323310338
1677	0.04320050886
1678	0.04316471792
1679	0.0431274506
1680	0.0430738648
1681	0.04303502609
1682	0.04300585454
1683	0.04297587377
1684	0.04294347956
1685	0.04289811548
1686	0.04286455675
1687	0.04283140921
1688	0.04279335533
1689	0.042758544
1690	0.04273045975
1691	0.0426855475
1692	0.04264624791
1693	0.04260857859
1694	0.04258479808
1695	0.04256919115
1696	0.04253383299
1697	0.04250437424
1698	0.04246470652
1699	0.0424314445
1700	0.04238861362
1701	0.04234365349
1702	0.04230666138
1703	0.0422859526
1704	0.04225943086
1705	0.04222871476
1706	0.04220281975
1707	0.04217715417
1708	0.0421435076
1709	0.04210929973
1710	0.04208328631
1711	0.04205873405
1712	0.0420250798
1713	0.04200525679
1714	0.04197959708
1715	0.0419496182
1716	0.04191920437
1717	0.04188013891
1718	0.04185511311
1719	0.04181776429
1720	0.04178065412
1721	0.04175257065
1722	0.04171162393
1723	0.0416775748
1724	0.04164065957
1725	0.04162219596
1726	0.04159275409
1727	0.04157333218
1728	0.04153347856
1729	0.04150368106
1730	0.04147103384
1731	0.04142884612
1732	0.04138254505
1733	0.04135168665
1734	0.04131273068
1735	0.04127596735
1736	0.04123731894
1737	0.04122406677
1738	0.0411913024
1739	0.04115865826
1740	0.04112734559
1741	0.04110001965
1742	0.04108191926
1743	0.04105451498
1744	0.04102172264
1745	0.04099092096
1746	0.0409533029
1747	0.0409175214
1748	0.04088870908
1749	0.04085616127
1750	0.04082475203
1751	0.04080253399
1752	0.04076536884
1753	0.0407327697
1754	0.04070669924
1755	0.04068643665
1756	0.04066979637
1757	0.04064756108
1758	0.04061668605
1759	0.04059526702
1760	0.04057252198
1761	0.04054505293
1762	0.04051746434
1763	0.04047847857
1764	0.04046664052
1765	0.04043399202
1766	0.04041460574
1767	0.04037156158
1768	0.04034247264
1769	0.04030064668
1770	0.04027478547
1771	0.04023497659
1772	0.04020007216
1773	0.04015691686
1774	0.04012972913
1775	0.04010048805
1776	0.0400658012
1777	0.04004626033
1778	0.04001593161
1779	0.03997961006
1780	0.039951861
1781	0.03992841572
1782	0.03990767821
1783	0.0398851687
1784	0.03985475993
1785	0.03982194338
1786	0.03979406845
1787	0.03976703306
1788	0.03973048603
1789	0.03969614655
1790	0.03966628273
1791	0.03964203092
1792	0.03961547344
1793	0.03959505832
1794	0.03956583327
1795	0.0395434003
1796	0.0394925697
1797	0.03947126135
1798	0.0394404984
1799	0.03939971434
1800	0.03936395771
1801	0.03933577441
1802	0.0393008605
1803	0.0392696952
1804	0.03925069967
1805	0.03921607161
1806	0.03919161606
1807	0.03917346663
1808	0.03914384186
1809	0.03912081135
1810	0.03909559144
1811	0.03907290267
1812	0.03904743871
1813	0.03901657129
1814	0.03898898979
1815	0.03896056157
1816	0.03893470998
1817	0.03891201391
1818	0.03887248256
1819	0.03884681561
1820	0.03881988224
1821	0.03879353562
1822	0.03875218545
1823	0.03871345248
1824	0.03868475708
1825	0.03865338358
1826	0.03861829062
1827	0.03859200526
1828	0.03856699359
1829	0.0385578053
1830	0.03853847979
1831	0.03851918888
1832	0.03848989139
1833	0.03846779178
1834	0.03843977206
1835	0.03841581987
1836	0.03840274388
1837	0.03839309672
1838	0.03836868703
1839	0.03834885698
1840	0.03831513639
1841	0.03828277589
1842	0.03825299442
1843	0.03822955769
1844	0.03819959028
1845	0.0381706706
1846	0.03813790868
1847	0.03811009863
1848	0.03808645361
1849	0.03806007615
1850	0.0380284788
1851	0.03799746715
1852	0.03797427862
1853	0.03795341321
1854	0.03792704157
1855	0.03790682867
1856	0.03787455741
1857	0.03785048715
1858	0.03782070673
1859	0.03780001351
1860	0.03776917262
1861	0.03771713114
1862	0.03769632996
1863	0.03766779956
1864	0.03763341212
1865	0.03760730633
1866	0.03757385491
1867	0.0375465238
1868	0.03750136762
1869	0.0374645519
1870	0.03744432649
1871	0.03742177418
1872	0.03738952629
1873	0.03736510819
1874	0.03734081388
1875	0.03731676652
1876	0.03728601893
1877	0.03725036096
1878	0.03723204924
1879	0.03720982133
1880	0.03719058426
1881	0.0371738236
1882	0.0371413187
1883	0.03711882438
1884	0.03709843287
1885	0.03706238172
1886	0.0370341628
1887	0.03699841065
1888	0.03696784228
1889	0.03694634421
1890	0.03693622605
1891	0.03690638834
1892	0.0368745081
1893	0.03684883283
1894	0.03682407324
1895	0.03681314544
1896	0.03678716622
1897	0.03676251606
1898	0.03674013824
1899	0.03670724161
1900	0.03668937159
1901	0.03665691857
1902	0.03662982234
1903	0.03661646629
1904	0.03658704835
1905	0.03655407136
1906	0.03653375474
1907	0.03650494198
1908	0.03647894594
1909	0.0364504453
1910	0.03643303515
1911	0.03640166496
1912	0.03636889099
1913	0.03634681463
1914	0.03631650368
1915	0.03629863127
1916	0.03626728806
1917	0.03623612302
1918	0.03621303017
1919	0.03618562318
1920	0.03616776179
1921	0.03613136352
1922	0.03611029781
1923	0.03608031485
1924	0.03605865255
1925	0.03603201502
1926	0.03599647822
1927	0.03597534638
1928	0.03595837061
1929	0.03593169118
1930	0.03590915011
1931	0.03588209058
1932	0.03585702277
1933	0.03582626941
1934	0.03581597067
1935	0.03579264266
1936	0.03576337449
1937	0.03573637991
1938	0.03572282833
1939	0.03569973081
1940	0.03567925924
1941	0.03565646612
1942	0.03562994254
1943	0.03559946135
1944	0.03558031859
1945	0.03555399513
1946	0.03552801716
1947	0.03550987902
1948	0.03548592399
1949	0.03545638723
1950	0.03543065941
1951	0.03541082881
1952	0.03538584695
1953	0.03536342909
1954	0.03533128226
1955	0.03530838945
1956	0.03527690362
1957	0.03526128445
1958	0.03523177038
1959	0.03521448304
1960	0.03518493231
1961	0.03516048258
1962	0.03513755222
1963	0.03510688969
1964	0.03508587501
1965	0.03505207706
1966	0.03501804377
1967	0.03499284867
1968	0.0349651823
1969	0.03494277161
1970	0.03492565095
1971	0.0349078041
1972	0.03488962764
1973	0.03486071953
1974	0.03484140256
1975	0.03481751211
1976	0.034796256
1977	0.03477436545
1978	0.03475128526
1979	0.03472478713
1980	0.03470035677
1981	0.03468955949
1982	0.03466876355
1983	0.03464496527
1984	0.03461843063
1985	0.03459288601
1986	0.03457251695
1987	0.03454799447
1988	0.03452390951
1989	0.03449002054
1990	0.03446274585
1991	0.03443758258
1992	0.03441853793
1993	0.03440357834
1994	0.03438783394
1995	0.03435152886
1996	0.03432742406
1997	0.03430051313
1998	0.03427128375
1999	0.03424848635
